temperature,rainfall,humidity,soil_moisture,forecast_rainfall,historical_rainfall,historical_temperature,crop_type,soil_type,water_availability,drought_risk,flood_risk,heat_risk,extreme_rainfall_risk
33.3,0.0,74.6,29.2,12.9,58.6,34.7,Mustard,Alluvial Soil,Adequate,0,0,0,0
32.9,0.0,56.9,15.5,8.0,8.5,33.1,Cotton,Alluvial Soil,Critical Deficit,1,0,0,0
18.7,0.0,38.6,18.2,3.4,12.7,18.9,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
33.3,0.0,53.5,27.3,1.0,81.4,32.1,Pulses,Alluvial Soil,Adequate,0,0,0,0
30.0,0.0,42.5,13.0,6.0,9.5,29.9,Cotton,Clayey Loam,Critical Deficit,1,0,0,0
28.3,0.0,65.9,20.0,1.6,76.5,30.4,Paddy,Sandy Loam,Adequate,0,0,0,0
34.0,0.0,57.0,32.9,4.0,57.6,36.9,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
36.0,0.0,69.3,26.8,2.4,35.7,35.0,Maize,Sandy Loam,Adequate,0,0,0,0
28.6,0.0,42.1,39.5,1.6,20.6,29.8,Soybean,Alluvial Soil,Adequate,0,0,0,0
42.1,0.0,63.9,52.5,4.5,246.2,44.4,Paddy,Black Soil,Saturated,0,0,1,0
20.9,0.0,35.6,18.0,1.7,68.0,19.0,Paddy,Clayey Loam,Adequate,0,0,0,0
40.6,0.0,93.1,17.1,19.9,8.2,41.8,Pulses,Sandy Loam,Critical Deficit,1,0,1,0
24.4,0.0,48.0,16.9,6.9,9.0,24.6,Mustard,Black Soil,Critical Deficit,1,0,0,0
30.1,0.0,64.2,12.2,0.2,2.9,29.2,Maize,Sandy Loam,Critical Deficit,1,0,0,0
32.4,30.0,85.4,20.7,25.3,3.9,30.9,Wheat,Black Soil,Critical Deficit,1,0,0,0
31.8,21.1,91.4,25.0,29.3,35.0,33.0,Cotton,Sandy Loam,Adequate,0,0,0,0
20.4,0.0,63.3,51.2,3.4,219.1,19.9,Mustard,Black Soil,Saturated,0,0,0,0
43.7,0.0,32.0,26.8,2.0,28.9,44.7,Wheat,Alluvial Soil,Adequate,0,0,1,0
39.7,0.0,40.2,8.2,3.0,14.3,39.6,Paddy,Clayey Loam,Critical Deficit,1,0,1,0
34.9,0.0,58.6,38.2,0.7,43.1,36.0,Soybean,Black Soil,Adequate,0,0,0,0
36.3,0.0,54.3,23.6,1.1,70.8,34.0,Cotton,Red Soil,Adequate,0,0,0,0
28.1,7.9,60.0,28.8,7.8,34.4,26.2,Sugarcane,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
26.4,9.3,73.7,16.0,56.3,7.7,27.3,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,1
29.5,0.0,47.9,10.5,2.9,12.7,31.9,Pulses,Black Soil,Critical Deficit,1,0,0,0
32.9,56.4,71.8,18.5,4.0,48.0,34.0,Cotton,Alluvial Soil,Low / Moderate Deficit,1,0,0,1
19.1,0.0,46.3,18.6,0.5,12.7,18.9,Mustard,Red Soil,Critical Deficit,1,0,0,0
21.5,0.0,63.8,22.4,1.1,61.3,21.6,Maize,Clayey Loam,Low / Moderate Deficit,0,0,0,0
29.3,31.6,78.6,30.4,1.2,42.9,30.4,Paddy,Sandy Loam,Adequate,0,0,0,0
26.4,0.0,59.1,18.9,8.0,8.0,23.1,Sugarcane,Red Soil,Critical Deficit,1,0,0,0
38.2,0.0,44.8,34.8,0.7,77.4,37.9,Maize,Black Soil,Adequate,0,0,1,0
34.1,0.0,39.3,45.1,5.7,142.0,33.1,Soybean,Sandy Loam,Saturated,0,0,0,0
27.8,0.0,45.2,29.2,1.6,55.3,26.7,Cotton,Red Soil,Adequate,0,0,0,0
39.0,5.6,50.9,39.7,2.2,51.3,36.9,Mustard,Black Soil,Adequate,0,0,1,0
24.5,0.0,65.9,48.6,4.6,245.6,25.3,Cotton,Sandy Loam,Saturated,0,0,0,0
28.1,0.0,92.3,29.0,29.7,37.8,28.7,Pulses,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
22.2,0.0,38.0,41.3,5.8,56.5,23.6,Paddy,Black Soil,Adequate,0,0,0,0
37.7,0.0,15.0,36.5,7.1,60.0,37.2,Pulses,Black Soil,Adequate,0,0,0,0
30.3,0.0,98.0,18.0,19.1,40.1,32.3,Wheat,Clayey Loam,Adequate,0,0,0,0
32.5,0.0,54.5,46.0,3.4,220.6,34.0,Mustard,Clayey Loam,Saturated,0,0,0,0
32.6,0.0,56.7,18.0,12.0,30.6,33.6,Cotton,Clayey Loam,Adequate,0,0,0,0
22.6,0.0,52.2,41.1,8.2,59.4,22.3,Cotton,Black Soil,Adequate,0,0,0,0
28.5,0.0,48.9,22.0,0.2,83.8,26.6,Mustard,Red Soil,Adequate,0,0,0,0
32.5,0.0,57.0,27.4,0.0,26.7,32.4,Sugarcane,Red Soil,Low / Moderate Deficit,0,0,0,0
22.0,0.0,64.3,48.8,0.7,186.9,22.1,Wheat,Clayey Loam,Saturated,0,0,0,0
34.8,0.0,98.0,27.9,3.9,80.2,35.3,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
27.6,14.5,93.7,19.6,25.7,56.6,29.8,Sugarcane,Red Soil,Adequate,0,0,0,0
34.7,0.0,98.0,34.2,4.8,59.8,33.2,Cotton,Black Soil,Low / Moderate Deficit,0,0,0,0
32.3,0.0,36.1,23.6,3.4,57.9,32.2,Paddy,Red Soil,Low / Moderate Deficit,0,0,0,0
29.3,0.0,69.0,13.4,0.6,11.2,29.1,Cotton,Black Soil,Critical Deficit,1,0,0,0
27.4,0.0,31.1,45.5,0.0,61.4,29.5,Pulses,Black Soil,Adequate,0,0,0,0
32.2,5.1,70.2,19.5,6.0,24.1,31.0,Wheat,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
39.7,54.5,77.9,28.0,45.6,80.6,40.4,Maize,Alluvial Soil,Low / Moderate Deficit,0,0,1,1
35.2,0.0,76.0,18.0,1.8,8.8,34.9,Maize,Red Soil,Critical Deficit,1,0,0,0
36.0,0.0,55.7,48.0,5.4,29.4,35.9,Cotton,Black Soil,Low / Moderate Deficit,0,0,0,0
39.0,0.0,60.0,18.0,0.7,50.5,41.4,Pulses,Sandy Loam,Adequate,0,0,1,0
35.9,9.5,41.9,25.3,7.7,71.1,34.4,Mustard,Sandy Loam,Adequate,0,0,0,0
34.9,0.0,69.8,36.2,4.9,36.6,31.9,Sugarcane,Clayey Loam,Low / Moderate Deficit,0,0,0,0
26.0,0.0,78.1,18.1,76.3,52.9,24.0,Maize,Alluvial Soil,Low / Moderate Deficit,1,0,0,1
27.2,0.0,78.6,33.1,39.6,50.0,28.4,Pulses,Black Soil,Adequate,0,0,0,0
27.8,0.0,26.9,33.7,3.8,47.9,24.2,Soybean,Black Soil,Adequate,0,0,0,0
30.7,1.6,91.4,20.7,0.5,26.8,28.8,Pulses,Clayey Loam,Low / Moderate Deficit,1,0,0,0
21.5,8.9,70.8,19.1,6.7,6.2,24.6,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,0
36.5,12.5,79.0,17.0,13.3,8.0,37.9,Soybean,Black Soil,Critical Deficit,1,0,0,0
29.4,0.0,73.0,16.9,18.0,10.2,28.8,Maize,Black Soil,Critical Deficit,1,0,0,0
33.2,0.0,84.0,55.7,28.0,125.5,32.9,Wheat,Black Soil,Saturated,0,1,0,0
35.5,0.0,79.3,23.4,15.6,28.3,36.0,Wheat,Sandy Loam,Low / Moderate Deficit,0,0,0,0
38.0,0.0,60.8,15.9,2.0,9.7,37.7,Soybean,Black Soil,Critical Deficit,1,0,1,0
22.0,0.0,58.4,27.2,5.7,49.3,22.1,Wheat,Red Soil,Adequate,0,0,0,0
29.6,23.5,49.7,48.5,23.4,149.1,31.8,Maize,Clayey Loam,Saturated,0,1,0,0
28.9,0.0,71.7,33.7,46.2,26.2,26.8,Paddy,Alluvial Soil,Adequate,0,0,0,0
38.6,0.0,20.2,19.4,1.3,0.2,39.8,Mustard,Black Soil,Critical Deficit,1,0,1,0
27.3,0.0,51.4,26.2,4.2,58.8,27.8,Paddy,Sandy Loam,Low / Moderate Deficit,0,0,0,0
41.2,11.6,80.0,19.9,31.5,40.4,40.2,Mustard,Alluvial Soil,Low / Moderate Deficit,1,0,1,0
35.1,0.0,57.2,26.3,0.6,44.9,34.4,Mustard,Clayey Loam,Adequate,0,0,0,0
39.3,0.0,21.0,48.7,3.0,174.6,40.4,Wheat,Alluvial Soil,Saturated,0,0,1,0
35.4,0.0,36.8,17.8,0.2,6.9,36.2,Mustard,Sandy Loam,Critical Deficit,1,0,1,0
26.2,11.2,68.2,30.6,7.7,73.6,25.9,Pulses,Sandy Loam,Low / Moderate Deficit,0,0,0,0
21.9,0.0,54.2,36.4,4.0,26.1,20.8,Sugarcane,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
44.7,0.0,38.8,23.2,1.1,20.9,46.3,Mustard,Red Soil,Low / Moderate Deficit,0,0,1,0
38.0,32.7,71.3,37.1,24.2,76.2,39.5,Sugarcane,Clayey Loam,Adequate,0,0,1,0
40.6,0.0,51.1,18.1,0.8,13.9,40.8,Wheat,Red Soil,Critical Deficit,1,0,1,0
33.8,0.0,75.9,21.9,1.4,10.2,33.0,Pulses,Sandy Loam,Critical Deficit,1,0,0,0
41.8,0.0,60.1,20.5,3.1,61.3,41.1,Wheat,Red Soil,Adequate,0,0,1,0
27.6,0.0,92.8,38.1,45.4,65.5,29.6,Sugarcane,Black Soil,Adequate,0,0,0,1
24.1,0.0,98.0,45.4,4.2,237.4,24.9,Sugarcane,Sandy Loam,Saturated,0,0,0,0
27.2,9.9,57.3,18.8,0.3,13.2,27.6,Wheat,Red Soil,Critical Deficit,1,0,0,0
33.8,0.0,45.5,26.5,4.9,83.3,35.0,Soybean,Red Soil,Adequate,0,0,0,0
26.9,0.0,56.5,23.8,5.1,24.6,25.8,Mustard,Clayey Loam,Adequate,0,0,0,0
19.6,0.0,55.8,18.0,0.5,71.9,18.9,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
27.7,0.0,49.6,22.7,3.4,42.3,28.2,Soybean,Clayey Loam,Adequate,0,0,0,0
35.1,11.7,87.0,18.5,37.9,20.2,33.4,Pulses,Alluvial Soil,Low / Moderate Deficit,1,0,0,1
29.8,0.0,63.4,28.1,1.0,42.6,29.0,Sugarcane,Black Soil,Adequate,0,0,0,0
23.5,2.4,70.6,52.1,20.7,165.3,23.0,Wheat,Red Soil,Saturated,0,1,0,0
27.5,0.0,78.6,14.4,13.1,11.4,24.6,Cotton,Sandy Loam,Critical Deficit,1,0,0,0
30.3,0.0,84.2,23.4,18.0,83.1,31.8,Soybean,Clayey Loam,Low / Moderate Deficit,0,0,0,0
26.0,0.0,52.8,34.8,0.5,46.4,27.8,Mustard,Black Soil,Low / Moderate Deficit,0,0,0,0
17.7,0.0,76.8,19.7,7.3,8.6,16.4,Mustard,Clayey Loam,Critical Deficit,1,0,0,0
25.9,0.0,47.8,26.8,0.9,60.8,26.5,Maize,Sandy Loam,Low / Moderate Deficit,0,0,0,0
17.5,0.0,49.5,29.4,2.0,35.5,16.5,Maize,Black Soil,Adequate,0,0,0,0
39.5,0.0,56.3,21.8,2.0,15.0,37.4,Paddy,Clayey Loam,Critical Deficit,1,0,1,0
27.7,4.1,66.9,39.5,1.2,79.2,28.0,Mustard,Alluvial Soil,Adequate,0,0,0,0
17.5,0.0,91.0,15.9,4.4,3.6,16.9,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
31.5,0.0,43.9,32.3,0.6,45.5,30.8,Pulses,Sandy Loam,Low / Moderate Deficit,0,0,0,0
31.7,0.0,34.3,23.8,5.4,40.7,32.6,Paddy,Red Soil,Low / Moderate Deficit,0,0,0,0
25.7,0.0,73.4,16.3,0.8,14.0,26.1,Maize,Red Soil,Critical Deficit,1,0,0,0
23.0,0.0,80.6,17.0,73.5,4.2,23.8,Sugarcane,Red Soil,Critical Deficit,1,0,0,1
35.3,0.0,86.5,49.6,9.3,160.8,35.0,Paddy,Sandy Loam,Saturated,0,0,0,0
27.2,0.0,39.2,18.4,0.2,82.9,27.6,Cotton,Alluvial Soil,Adequate,0,0,0,0
31.6,0.0,73.1,21.1,4.9,81.2,31.1,Cotton,Alluvial Soil,Adequate,0,0,0,0
24.3,0.0,91.5,31.8,54.0,37.7,22.6,Cotton,Red Soil,Adequate,0,0,0,1
25.0,0.0,26.1,26.4,0.4,38.7,27.6,Cotton,Alluvial Soil,Adequate,0,0,0,0
21.8,2.2,95.8,23.3,19.8,67.6,22.9,Pulses,Alluvial Soil,Adequate,0,0,0,0
31.6,0.0,82.9,45.4,57.2,91.7,30.2,Sugarcane,Red Soil,Saturated,0,1,0,1
31.1,0.0,43.6,25.9,0.4,68.0,30.1,Pulses,Red Soil,Low / Moderate Deficit,0,0,0,0
24.3,15.1,61.4,24.6,8.8,42.6,25.0,Sugarcane,Red Soil,Low / Moderate Deficit,0,0,0,0
21.0,0.0,62.3,27.5,2.6,78.4,19.8,Pulses,Sandy Loam,Adequate,0,0,0,0
30.8,1.0,63.4,36.7,2.4,43.3,30.4,Pulses,Black Soil,Adequate,0,0,0,0
37.2,0.0,51.7,18.0,1.5,80.6,36.6,Maize,Red Soil,Adequate,0,0,0,0
32.0,11.6,95.2,53.8,13.1,245.4,30.5,Soybean,Clayey Loam,Saturated,0,1,0,0
29.2,0.0,47.3,36.1,2.8,25.0,29.9,Cotton,Black Soil,Low / Moderate Deficit,0,0,0,0
37.0,0.0,53.9,11.9,2.8,1.6,35.9,Paddy,Sandy Loam,Critical Deficit,1,0,0,0
36.9,9.1,83.2,26.9,5.0,22.7,36.4,Mustard,Sandy Loam,Adequate,0,0,1,0
30.9,12.6,78.3,26.4,32.9,60.9,31.9,Maize,Alluvial Soil,Adequate,0,0,0,0
23.0,0.0,21.9,22.6,3.2,69.9,22.6,Paddy,Alluvial Soil,Adequate,0,0,0,0
44.1,0.0,15.0,23.6,2.6,37.7,44.0,Soybean,Alluvial Soil,Low / Moderate Deficit,0,0,1,0
29.4,0.0,67.6,56.2,1.3,241.5,30.3,Paddy,Red Soil,Saturated,0,0,0,0
28.9,0.0,35.4,15.4,1.1,7.5,30.3,Sugarcane,Red Soil,Critical Deficit,1,0,0,0
28.2,0.0,38.2,33.8,6.8,26.5,27.1,Pulses,Black Soil,Adequate,0,0,0,0
23.2,0.4,66.2,37.9,5.4,80.2,22.7,Cotton,Black Soil,Low / Moderate Deficit,0,0,0,0
30.5,0.0,50.6,23.9,0.1,71.2,30.5,Wheat,Alluvial Soil,Adequate,0,0,0,0
32.1,0.0,58.7,12.9,1.0,13.6,33.5,Pulses,Alluvial Soil,Critical Deficit,1,0,0,0
32.6,4.6,68.5,18.0,5.1,76.6,31.7,Pulses,Sandy Loam,Adequate,0,0,0,0
32.2,0.0,69.4,28.0,2.0,34.1,35.0,Soybean,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
29.0,0.0,56.9,35.2,1.3,23.7,27.7,Maize,Clayey Loam,Low / Moderate Deficit,0,0,0,0
26.3,0.0,73.4,18.0,10.6,27.9,24.7,Sugarcane,Clayey Loam,Adequate,0,0,0,0
31.7,14.2,66.5,16.4,2.8,8.0,31.1,Paddy,Red Soil,Critical Deficit,1,0,0,0
31.5,0.0,15.0,32.4,0.6,53.0,30.4,Soybean,Alluvial Soil,Adequate,0,0,0,0
27.8,0.0,87.0,52.0,24.1,193.2,31.0,Pulses,Red Soil,Saturated,0,1,0,0
26.1,0.0,52.9,18.0,2.8,50.6,26.3,Pulses,Clayey Loam,Adequate,0,0,0,0
37.1,0.0,71.5,20.7,23.1,38.7,37.1,Paddy,Sandy Loam,Adequate,0,0,0,0
34.1,0.0,59.0,47.0,3.2,194.1,35.2,Wheat,Red Soil,Saturated,0,0,0,0
28.3,0.0,21.9,33.1,1.2,25.3,28.3,Maize,Black Soil,Low / Moderate Deficit,0,0,0,0
34.1,0.0,79.9,19.5,17.0,6.0,34.9,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
34.3,0.0,22.1,17.1,0.4,2.3,34.8,Pulses,Sandy Loam,Critical Deficit,1,0,0,0
35.3,0.0,72.6,55.5,23.3,188.3,34.6,Soybean,Sandy Loam,Saturated,0,1,0,0
28.6,0.0,62.6,24.0,1.2,22.8,27.0,Soybean,Red Soil,Adequate,0,0,0,0
18.2,1.8,72.8,36.4,44.5,26.7,19.2,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
33.5,0.0,25.7,33.0,0.3,45.0,33.8,Sugarcane,Red Soil,Adequate,0,0,0,0
26.8,0.0,35.8,51.7,0.4,104.0,27.3,Wheat,Clayey Loam,Saturated,0,0,0,0
18.2,0.0,52.9,31.9,1.1,58.5,18.1,Mustard,Red Soil,Low / Moderate Deficit,0,0,0,0
35.1,15.3,81.7,23.1,7.4,84.7,37.1,Mustard,Red Soil,Adequate,0,0,0,0
36.7,0.0,73.1,21.2,16.9,34.7,37.8,Paddy,Clayey Loam,Low / Moderate Deficit,1,0,0,0
24.1,0.0,40.9,19.1,4.4,14.6,24.8,Mustard,Alluvial Soil,Critical Deficit,1,0,0,0
41.8,0.0,59.6,18.5,1.1,12.1,42.2,Pulses,Red Soil,Critical Deficit,1,0,1,0
38.4,0.0,35.8,28.0,0.6,43.3,41.1,Paddy,Sandy Loam,Low / Moderate Deficit,0,0,1,0
27.8,0.0,57.2,32.3,3.6,45.7,26.0,Maize,Clayey Loam,Adequate,0,0,0,0
31.3,0.0,42.4,23.9,1.4,52.9,30.6,Cotton,Alluvial Soil,Adequate,0,0,0,0
23.1,0.0,29.6,18.0,6.4,62.9,21.1,Soybean,Red Soil,Low / Moderate Deficit,1,0,0,0
16.4,0.0,38.5,21.9,0.4,37.1,15.7,Mustard,Sandy Loam,Adequate,0,0,0,0
27.6,20.3,73.1,34.0,1.0,34.0,29.0,Mustard,Clayey Loam,Adequate,0,0,0,0
18.9,0.0,76.6,25.7,19.4,79.0,17.7,Pulses,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
29.6,0.0,58.6,28.0,2.7,73.8,31.8,Wheat,Sandy Loam,Adequate,0,0,0,0
28.6,0.0,72.3,18.0,5.4,84.2,30.4,Soybean,Red Soil,Low / Moderate Deficit,1,0,0,0
37.6,0.0,67.8,28.2,1.6,42.2,39.5,Wheat,Clayey Loam,Adequate,0,0,1,0
32.2,0.0,33.5,23.7,2.8,49.9,31.8,Soybean,Clayey Loam,Adequate,0,0,0,0
27.4,0.0,68.5,52.1,0.7,100.9,24.8,Soybean,Clayey Loam,Saturated,0,0,0,0
15.4,5.1,32.8,50.8,6.0,92.3,13.6,Wheat,Sandy Loam,Saturated,0,0,0,0
32.6,0.0,67.7,35.9,1.0,44.3,34.4,Cotton,Black Soil,Adequate,0,0,0,0
32.6,0.0,48.6,31.2,2.7,81.9,32.1,Pulses,Clayey Loam,Adequate,0,0,0,0
25.6,15.4,60.2,25.9,20.9,82.4,27.1,Paddy,Alluvial Soil,Adequate,0,0,0,0
42.6,52.5,70.7,22.3,46.2,31.0,42.3,Cotton,Alluvial Soil,Adequate,0,0,1,1
20.2,0.0,62.2,26.9,13.7,29.3,20.4,Cotton,Sandy Loam,Adequate,0,0,0,0
36.9,0.0,85.0,14.9,16.8,5.0,36.8,Maize,Red Soil,Critical Deficit,1,0,0,0
30.7,0.0,69.1,26.6,1.1,26.3,29.9,Soybean,Black Soil,Adequate,0,0,0,0
33.1,0.0,94.8,23.9,63.9,42.7,32.6,Soybean,Alluvial Soil,Low / Moderate Deficit,0,0,0,1
33.0,0.0,53.7,45.9,0.8,246.5,30.4,Paddy,Red Soil,Saturated,0,0,0,0
26.7,0.0,88.8,27.0,44.7,23.9,27.1,Pulses,Red Soil,Adequate,0,0,0,1
37.7,0.0,20.1,19.2,2.2,28.6,40.1,Wheat,Red Soil,Adequate,0,0,1,0
28.5,0.0,42.0,30.5,1.1,58.3,30.1,Sugarcane,Clayey Loam,Adequate,0,0,0,0
34.5,0.0,38.0,21.8,1.1,50.7,35.6,Maize,Red Soil,Adequate,0,0,0,0
37.1,0.0,45.2,18.4,0.7,48.6,37.2,Mustard,Sandy Loam,Low / Moderate Deficit,1,0,1,0
31.0,0.0,53.4,55.3,1.2,128.8,30.7,Sugarcane,Clayey Loam,Saturated,0,0,0,0
26.0,22.6,62.0,22.8,11.2,61.7,25.2,Soybean,Clayey Loam,Adequate,0,0,0,0
31.4,0.0,42.4,17.3,3.0,4.4,33.2,Cotton,Clayey Loam,Critical Deficit,1,0,0,0
27.7,0.0,52.7,47.1,1.5,58.3,25.6,Cotton,Black Soil,Adequate,0,0,0,0
21.1,0.0,61.7,43.0,1.5,71.9,22.9,Soybean,Black Soil,Adequate,0,0,0,0
43.8,0.0,33.4,29.2,3.4,77.2,45.3,Sugarcane,Black Soil,Adequate,0,0,1,0
19.1,0.0,40.9,47.1,0.1,80.6,19.3,Mustard,Black Soil,Adequate,0,0,0,0
36.0,0.0,47.4,51.6,3.5,110.9,36.6,Pulses,Clayey Loam,Saturated,0,0,0,0
21.8,0.0,66.3,46.4,1.1,68.4,20.4,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
34.9,0.0,60.8,21.2,5.2,69.7,36.5,Paddy,Red Soil,Adequate,0,0,0,0
28.9,0.0,61.0,39.8,7.0,25.4,28.0,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
34.7,0.0,61.5,17.3,4.6,1.5,34.3,Mustard,Sandy Loam,Critical Deficit,1,0,0,0
30.9,0.0,52.7,22.6,0.8,31.5,30.6,Soybean,Clayey Loam,Adequate,0,0,0,0
37.2,0.0,37.4,51.4,5.0,227.4,37.7,Maize,Red Soil,Saturated,0,0,0,0
35.1,0.0,80.7,23.8,51.6,75.2,37.8,Cotton,Clayey Loam,Low / Moderate Deficit,0,0,0,1
36.6,0.0,85.6,33.6,21.6,71.5,33.7,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
37.3,0.0,79.0,21.6,52.9,46.5,37.8,Mustard,Red Soil,Low / Moderate Deficit,1,0,1,1
30.4,0.0,63.4,31.0,0.9,45.6,29.3,Soybean,Alluvial Soil,Adequate,0,0,0,0
29.6,0.0,64.0,8.0,1.3,13.2,31.0,Mustard,Sandy Loam,Critical Deficit,1,0,0,0
29.1,0.0,48.5,25.5,1.8,50.4,30.7,Pulses,Clayey Loam,Adequate,0,0,0,0
24.9,0.0,67.3,26.2,0.1,68.5,25.7,Maize,Clayey Loam,Low / Moderate Deficit,0,0,0,0
28.6,4.1,71.2,30.7,13.6,27.8,29.4,Cotton,Black Soil,Adequate,0,0,0,0
29.3,12.9,73.3,43.6,10.7,66.7,27.1,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
28.5,0.0,53.2,49.2,1.0,162.4,28.8,Cotton,Sandy Loam,Saturated,0,0,0,0
31.2,0.0,63.0,25.2,3.3,22.5,30.5,Cotton,Clayey Loam,Low / Moderate Deficit,0,0,0,0
25.1,0.0,74.8,48.1,121.1,91.1,27.1,Pulses,Alluvial Soil,Saturated,0,1,0,1
26.8,0.0,78.5,18.6,0.0,35.2,25.6,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
24.6,0.0,23.9,26.6,4.9,74.6,27.1,Pulses,Red Soil,Adequate,0,0,0,0
23.7,0.0,38.9,26.9,4.6,28.0,22.4,Soybean,Alluvial Soil,Adequate,0,0,0,0
32.9,0.0,51.6,51.2,0.2,226.6,33.2,Sugarcane,Alluvial Soil,Saturated,0,0,0,0
29.0,0.0,63.8,11.8,1.0,8.2,26.6,Mustard,Alluvial Soil,Critical Deficit,1,0,0,0
28.6,0.0,35.5,35.5,3.2,27.7,27.2,Pulses,Red Soil,Low / Moderate Deficit,0,0,0,0
27.0,0.0,58.3,24.2,9.3,22.8,27.6,Wheat,Red Soil,Adequate,0,0,0,0
32.4,0.0,50.1,57.3,11.9,144.8,31.6,Maize,Red Soil,Saturated,0,0,0,0
37.1,7.3,68.7,18.0,1.1,29.7,39.1,Pulses,Red Soil,Adequate,0,0,0,0
27.4,0.0,32.7,18.2,3.2,8.8,27.6,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
29.2,0.0,35.1,18.0,1.4,33.0,30.0,Mustard,Red Soil,Low / Moderate Deficit,1,0,0,0
30.9,0.0,49.6,21.8,1.5,79.2,30.5,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
26.8,15.2,79.2,29.2,21.8,48.8,28.0,Wheat,Black Soil,Adequate,0,0,0,0
27.2,0.0,52.3,20.0,1.2,5.1,26.2,Maize,Alluvial Soil,Critical Deficit,1,0,0,0
35.7,5.3,64.4,29.5,1.9,79.7,34.5,Wheat,Red Soil,Low / Moderate Deficit,0,0,0,0
29.6,0.0,69.7,25.9,1.3,69.5,30.9,Cotton,Alluvial Soil,Adequate,0,0,0,0
27.6,0.0,78.0,33.4,70.8,72.3,28.7,Cotton,Red Soil,Adequate,0,0,0,1
40.0,0.0,43.0,43.0,4.1,32.1,37.9,Maize,Black Soil,Adequate,0,0,1,0
27.6,8.6,98.0,18.0,2.8,59.9,28.7,Cotton,Red Soil,Adequate,0,0,0,0
41.1,0.0,64.0,33.4,1.8,20.1,40.6,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,1,0
34.5,0.0,38.6,53.9,2.4,186.0,33.4,Wheat,Alluvial Soil,Saturated,0,0,0,0
19.7,0.0,46.7,18.0,2.2,27.0,19.7,Sugarcane,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
23.9,0.0,49.6,17.4,2.6,1.3,23.3,Sugarcane,Red Soil,Critical Deficit,1,0,0,0
34.7,0.0,50.2,25.9,4.7,68.6,31.9,Pulses,Red Soil,Low / Moderate Deficit,0,0,0,0
30.8,0.0,64.3,19.3,0.9,26.0,31.7,Cotton,Red Soil,Low / Moderate Deficit,1,0,0,0
30.8,0.0,56.8,41.2,2.0,78.4,32.3,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
32.2,0.0,48.7,22.3,1.2,36.2,32.2,Wheat,Clayey Loam,Adequate,0,0,0,0
21.5,0.0,61.6,24.2,0.6,62.8,20.3,Wheat,Alluvial Soil,Adequate,0,0,0,0
18.1,0.0,73.5,18.0,64.0,67.9,18.1,Soybean,Alluvial Soil,Adequate,0,0,0,1
33.6,14.5,55.8,13.4,33.7,14.6,33.6,Soybean,Clayey Loam,Critical Deficit,1,0,0,0
20.8,0.0,15.0,32.2,4.2,27.4,20.6,Mustard,Clayey Loam,Adequate,0,0,0,0
30.7,0.0,47.9,42.1,0.1,37.1,30.4,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
43.0,0.0,34.4,20.9,1.2,43.8,42.5,Cotton,Clayey Loam,Adequate,0,0,1,0
31.1,0.0,79.1,56.8,8.4,199.6,31.2,Wheat,Sandy Loam,Saturated,0,0,0,0
25.5,0.0,50.4,18.0,1.6,24.2,25.8,Soybean,Red Soil,Adequate,0,0,0,0
24.3,0.0,60.7,26.4,7.1,75.9,26.8,Paddy,Clayey Loam,Adequate,0,0,0,0
36.4,0.0,54.2,29.6,0.1,30.4,37.3,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
24.1,0.0,76.8,37.3,46.6,46.2,23.7,Maize,Clayey Loam,Adequate,0,0,0,0
20.8,0.0,57.4,22.8,0.1,29.6,17.8,Paddy,Sandy Loam,Low / Moderate Deficit,0,0,0,0
33.8,0.0,47.4,32.9,2.5,77.5,33.5,Paddy,Clayey Loam,Adequate,0,0,0,0
28.8,0.0,73.7,16.5,3.6,5.5,29.4,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
33.4,0.0,37.4,13.4,18.0,3.6,31.0,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
